,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals,max_par_level,standardstockwithindispensingdeviceflag,100avgdailyusage30,inventoryquantity,dist_eed,y_df,y_predict,modified_y_predict_less_cons,transactionquantity,Dashboard Estimate,MSE_Dashboard,MSE_Estimator_Model,MAE_Estimator_Model,MAE_Dashboard,y_removal_group,MSE_Group_Model,MAE_Group_Model
110,13535,07824,-2147440891,16,7,2,6,6.0,6.0,6,9.0,4,0,0.0,4,213.0,0.0,5.76390748211063,5.0,6.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
111,13535,07874,-2147440892,16,9,2,1,1.0,1.0,1,7.0,1,0,0.0,1,303.0,0.0,4.888831139585232,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
112,13535,07874,-2147440892,16,9,2,1,1.0,1.0,1,7.0,1,0,0.0,1,303.0,0.0,4.888831139585232,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
113,13535,08184,-2147440892,5,5,2,2,1.0,1.0,1,0.0,2,0,0.0,2,122.0,0.0,6.686094151399354,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
114,13535,08449,-2147440893,14,6,2,10,10.0,10.0,10,8.0,10,0,0.0,10,214.0,0.0,5.709369223633894,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
115,13535,08449,-2147440892,14,9,4,10,5.0,5.0,5,1.6666666666666667,10,0,20.0,10,214.0,0.0,2.72331152320149,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
116,13535,08449,-2147440892,14,9,4,10,5.0,5.0,5,1.6666666666666667,10,0,20.0,10,214.0,0.0,2.72331152320149,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
117,13535,08449,-2147440891,14,7,2,9,9.0,10.0,9,7.0,10,0,0.0,10,335.0,0.0,4.502918371883446,4.0,10.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
118,13535,09167,-2147440892,9,9,2,17,1.0,1.0,1,0.0,10,0,10.0,11,60.0,0.0,7.234372590498548,1.0,1.0,4.0,16.0,1.0,1.0,4.0,0.0,0.0,0.0
119,13535,09167,-2147440892,9,9,2,17,1.0,1.0,1,0.0,10,0,10.0,11,60.0,0.0,7.234372590498548,1.0,1.0,4.0,16.0,1.0,1.0,4.0,0.0,0.0,0.0
120,13535,09274,-2147440893,10,10,2,13,11.0,11.0,11,0.0,10,0,20.0,13,152.0,0.0,6.354017866155019,6.0,11.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
121,13535,09274,-2147440893,10,10,2,13,11.0,11.0,11,0.0,10,0,20.0,13,152.0,0.0,6.354017866155019,6.0,11.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
122,13535,09274,-2147440892,10,10,2,19,15.0,15.0,15,0.0,10,0,13.0,12,152.0,0.0,6.347125655385895,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
123,13535,09274,-2147440892,10,10,2,19,15.0,15.0,15,0.0,10,0,13.0,12,152.0,0.0,6.347125655385895,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
124,13535,103785432,-2147440892,14,14,2,20,3.0,3.0,3,0.0,10,0,23.0,12,60.0,0.0,7.206521309003049,3.0,3.0,5.0,25.0,9.0,3.0,5.0,3.0,9.0,3.0
125,13535,103785432,-2147440892,14,14,2,20,3.0,3.0,3,0.0,10,0,23.0,12,60.0,0.0,7.206521309003049,3.0,3.0,5.0,25.0,9.0,3.0,5.0,3.0,9.0,3.0
126,13535,10465,-2147440893,14,6,3,25,17.0,24.0,21,4.0,20,0,0.0,24,213.0,0.0,12.964458132822816,12.0,24.0,0.0,0.0,144.0,12.0,0.0,0.0,0.0,0.0
127,13535,106142977,-2147440893,10,10,2,18,17.0,17.0,17,0.0,12,0,13.0,15,548.0,0.0,2.4313114713081863,2.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
128,13535,106142977,-2147440893,10,10,2,18,17.0,17.0,17,0.0,12,0,13.0,15,548.0,0.0,2.4313114713081863,2.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
129,13535,108145667,-2147440891,16,16,2,10,10.0,10.0,10,0.0,8,0,0.0,8,244.0,0.0,5.42510504117217,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
130,13535,108145667,-2147440891,16,16,2,10,10.0,10.0,10,0.0,8,0,0.0,8,244.0,0.0,5.42510504117217,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
131,13535,10908,-2147440893,10,10,2,10,4.0,4.0,4,0.0,5,0,3.0,5,364.0,0.0,4.23353690662592,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
132,13535,10908,-2147440893,10,10,2,10,4.0,4.0,4,0.0,5,0,3.0,5,364.0,0.0,4.23353690662592,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
133,13535,110824249,-2147440891,9,7,3,3,4.0,4.0,4,1.0,3,0,3.0,3,81.0,0.0,2.4135815824332267,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
134,13535,110824249,-2147440891,9,7,3,3,4.0,4.0,4,1.0,3,0,3.0,3,81.0,0.0,2.4135815824332267,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
135,13535,110824249,-2147437246,15,15,2,4,2.0,2.0,2,0.0,4,0,3.0,3,81.0,0.0,7.015237652810049,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0
136,13535,110824249,-2147437246,15,15,2,4,2.0,2.0,2,0.0,4,0,3.0,3,81.0,0.0,7.015237652810049,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0
137,13535,11292,-2147440893,15,8,16,9,7.0,20.0,10,0.4666666666666667,10,0,0.0,10,26.0,5.0,8.999996063725185,8.0,20.0,4.0,1.0,9.0,3.0,1.0,8.0,9.0,3.0
138,13535,11292,-2147440893,15,8,16,9,7.0,20.0,10,0.4666666666666667,10,0,0.0,10,26.0,5.0,8.999996063725185,8.0,20.0,4.0,1.0,9.0,3.0,1.0,8.0,9.0,3.0
139,13535,11292,-2147440892,16,7,20,9,7.0,14.0,9,0.47368421052631576,10,0,3.0,9,4.0,9.0,9.155145610720252,9.0,14.0,4.0,25.0,0.0,0.0,5.0,9.0,0.0,0.0
140,13535,11292,-2147440892,16,7,20,9,7.0,14.0,9,0.47368421052631576,10,0,3.0,9,4.0,9.0,9.155145610720252,9.0,14.0,4.0,25.0,0.0,0.0,5.0,9.0,0.0,0.0
141,13535,113786118,-2147440893,16,9,4,10,1.0,10.0,5,2.3333333333333335,10,0,23.0,7,517.0,0.0,-3.303415240124579,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,13535,113786118,-2147440893,16,9,4,10,1.0,10.0,5,2.3333333333333335,10,0,23.0,7,517.0,0.0,-3.303415240124579,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,13535,117534629,-2147440893,10,6,2,8,1.0,8.0,4,4.0,9,0,0.0,9,334.0,0.0,4.5203169717931395,4.0,8.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
144,13535,117534629,-2147440891,16,10,3,11,3.0,8.0,4,3.0,15,0,0.0,11,30.0,0.0,6.97294245140251,6.0,8.0,4.0,16.0,36.0,6.0,4.0,0.0,0.0,0.0
145,13535,117534629,-2147440891,16,10,3,11,3.0,8.0,4,3.0,15,0,0.0,11,30.0,0.0,6.97294245140251,6.0,8.0,4.0,16.0,36.0,6.0,4.0,0.0,0.0,0.0
146,13535,11814,-2147440893,10,10,2,25,13.0,13.0,13,0.0,16,0,50.0,27,60.0,0.0,7.432444569232441,7.0,13.0,12.0,144.0,49.0,7.0,12.0,0.0,0.0,0.0
147,13535,11814,-2147440893,10,10,2,25,13.0,13.0,13,0.0,16,0,50.0,27,60.0,0.0,7.432444569232441,7.0,13.0,12.0,144.0,49.0,7.0,12.0,0.0,0.0,0.0
148,13535,11993,-2147440892,11,10,3,0,1.0,2.0,1,0.5,2,0,0.0,2,456.0,0.0,-0.08417547092204902,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,13535,12128,-2147440893,12,9,3,14,1.0,1.0,1,1.5,8,0,16.0,14,60.0,0.0,7.298021139198872,1.0,1.0,6.0,36.0,1.0,1.0,6.0,1.0,1.0,1.0
150,13535,12128,-2147440893,12,9,3,14,1.0,1.0,1,1.5,8,0,16.0,14,60.0,0.0,7.298021139198872,1.0,1.0,6.0,36.0,1.0,1.0,6.0,1.0,1.0,1.0
151,13535,12198,-2147440893,16,11,3,25,10.0,17.0,12,2.5,16,0,0.0,20,425.0,0.0,9.61324998020422,9.0,17.0,0.0,0.0,81.0,9.0,0.0,0.0,0.0,0.0
152,13535,12198,-2147440893,16,11,3,25,10.0,17.0,12,2.5,16,0,0.0,20,425.0,0.0,9.61324998020422,9.0,17.0,0.0,0.0,81.0,9.0,0.0,0.0,0.0,0.0
153,13535,12489887,-2147440892,14,9,4,3,1.0,3.0,2,1.6666666666666667,3,0,0.0,3,395.0,0.0,-1.1823634175739306,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,13535,12833,-2147440893,14,10,2,24,8.0,20.0,14,4.0,30,0,6.0,28,152.0,0.0,6.049395955115054,6.0,20.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
155,13535,12833,-2147440893,14,10,2,24,8.0,20.0,14,4.0,30,0,6.0,28,152.0,0.0,6.049395955115054,6.0,20.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
156,13535,13259606,-2147440893,12,12,2,12,15.0,15.0,15,0.0,10,0,0.0,20,456.0,0.0,3.770730370911494,3.0,15.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
157,13535,13587,-2147440893,14,6,6,0,1.0,1.0,1,1.6,1,0,0.0,1,17.0,0.0,1.000000001049878,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
158,13535,13587,-2147440893,14,6,6,0,1.0,1.0,1,1.6,1,0,0.0,1,17.0,0.0,1.000000001049878,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
159,13535,13593,-2147440893,16,16,2,42,37.0,37.0,37,0.0,20,0,16.0,40,395.0,0.0,4.68627535182361,4.0,37.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
160,13535,13593,-2147440893,16,16,2,42,37.0,37.0,37,0.0,20,0,16.0,40,395.0,0.0,4.68627535182361,4.0,37.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
161,13535,13593,-2147440892,16,16,2,21,19.0,19.0,19,0.0,12,0,6.0,12,394.0,0.0,3.865049592611207,3.0,19.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
162,13535,13593,-2147440892,16,16,2,21,19.0,19.0,19,0.0,12,0,6.0,12,394.0,0.0,3.865049592611207,3.0,19.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
163,13535,13754297,-2147437246,14,14,2,9,3.0,3.0,3,0.0,12,0,16.0,10,183.0,0.0,5.8161021914305415,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
164,13535,13754297,-2147437246,14,14,2,9,3.0,3.0,3,0.0,12,0,16.0,10,183.0,0.0,5.8161021914305415,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
165,13535,13802,-2147440893,16,6,4,18,6.0,12.0,9,3.3333333333333335,6,0,0.0,7,181.0,0.0,3.295706770447202,3.0,12.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
166,13535,13802,-2147440893,16,6,4,18,6.0,12.0,9,3.3333333333333335,6,0,0.0,7,181.0,0.0,3.295706770447202,3.0,12.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
167,13535,14014,-2147440891,16,5,21,2,2.0,4.0,2,0.55,2,0,0.0,2,6.0,2.0,2.0000000001582094,2.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0
168,13535,14014,-2147440891,16,5,21,2,2.0,4.0,2,0.55,2,0,0.0,2,6.0,2.0,2.0000000001582094,2.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0
169,13535,14173,-2147440893,11,10,4,26,8.0,28.0,18,0.3333333333333333,10,0,0.0,15,213.0,0.0,4.445330634071707,4.0,28.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
170,13535,14173,-2147440892,10,10,2,24,20.0,20.0,20,0.0,14,0,26.0,13,213.0,0.0,5.491646746751995,5.0,20.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
171,13535,14173,-2147440892,10,10,2,24,20.0,20.0,20,0.0,14,0,26.0,13,213.0,0.0,5.491646746751995,5.0,20.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
172,13535,14324,-2147440892,16,16,2,17,6.0,6.0,6,0.0,10,0,3.0,10,578.0,0.0,2.0626742540539524,2.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
173,13535,14324,-2147440892,16,16,2,17,6.0,6.0,6,0.0,10,0,3.0,10,578.0,0.0,2.0626742540539524,2.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
174,13535,14377,-2147440892,10,10,2,14,12.0,12.0,12,0.0,10,0,0.0,6,213.0,0.0,5.529634751518779,5.0,12.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
175,13535,144825663,-2147440893,10,10,2,16,16.0,16.0,16,0.0,10,0,16.0,10,303.0,0.0,4.7293304414588935,4.0,16.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
176,13535,144825663,-2147440893,10,10,2,16,16.0,16.0,16,0.0,10,0,16.0,10,303.0,0.0,4.7293304414588935,4.0,16.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
177,13535,144825663,-2147440892,10,10,2,6,4.0,4.0,4,0.0,5,0,0.0,6,303.0,0.0,4.906545697809447,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
178,13535,146773825,-2147440892,14,12,3,3,1.0,1.0,1,1.0,4,0,30.0,4,395.0,0.0,-1.4731429666374356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,13535,146773825,-2147440892,14,12,3,3,1.0,1.0,1,1.0,4,0,30.0,4,395.0,0.0,-1.4731429666374356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,13535,148024511,-2147440892,8,8,2,68,56.0,56.0,56,0.0,70,0,86.0,74,131.0,0.0,5.7829738656394785,5.0,56.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
181,13535,148024511,-2147440892,8,8,2,68,56.0,56.0,56,0.0,70,0,86.0,74,131.0,0.0,5.7829738656394785,5.0,56.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
182,13535,15176,-2147440893,12,12,2,26,24.0,24.0,24,0.0,10,0,0.0,30,425.0,0.0,4.554083935774818,4.0,24.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
183,13535,15246,-2147440892,16,12,2,4,1.0,1.0,1,4.0,5,0,0.0,5,213.0,0.0,5.75647955039722,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
184,13535,15246,-2147440892,16,12,2,4,1.0,1.0,1,4.0,5,0,0.0,5,213.0,0.0,5.75647955039722,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
185,13535,15259,-2147440892,16,7,2,3,3.0,3.0,3,9.0,3,0,0.0,3,303.0,0.0,4.873975276158415,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
186,13535,15259,-2147440892,16,7,2,3,3.0,3.0,3,9.0,3,0,0.0,3,303.0,0.0,4.873975276158415,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
187,13535,15260,-2147440891,16,16,2,1,1.0,1.0,1,0.0,10,0,0.0,0,257.0,0.0,4.806367640415154,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
188,13535,15260,-2147440891,16,16,2,1,1.0,1.0,1,0.0,10,0,0.0,0,257.0,0.0,4.806367640415154,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
189,13535,1541301,-2147440893,10,10,2,31,1.0,1.0,1,0.0,15,0,26.0,12,152.0,0.0,5.997577004856254,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
190,13535,1541301,-2147440893,10,10,2,31,1.0,1.0,1,0.0,15,0,26.0,12,152.0,0.0,5.997577004856254,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
191,13535,1541301,-2147440890,15,10,6,35,4.0,26.0,14,1.0,14,1,3.0,38,334.0,0.0,337.2784348240125,26.0,26.0,0.0,0.0,676.0,26.0,0.0,26.0,676.0,26.0
192,13535,1541301,-2147440890,15,10,6,35,4.0,26.0,14,1.0,14,1,3.0,38,334.0,0.0,337.2784348240125,26.0,26.0,0.0,0.0,676.0,26.0,0.0,26.0,676.0,26.0
193,13535,154399514,-2147440892,16,15,4,6,2.0,7.0,4,0.3333333333333333,10,0,3.0,7,2.0,10.0,6.061920408654336,6.0,7.0,3.0,49.0,16.0,4.0,7.0,6.0,16.0,4.0
194,13535,154399514,-2147440892,16,15,4,6,2.0,7.0,4,0.3333333333333333,10,0,3.0,7,2.0,10.0,6.061920408654336,6.0,7.0,3.0,49.0,16.0,4.0,7.0,6.0,16.0,4.0
195,13535,15567,-2147440892,16,7,2,5,5.0,5.0,5,9.0,5,0,0.0,5,334.0,0.0,4.5500286986467735,4.0,5.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
196,13535,15567,-2147440892,16,7,2,5,5.0,5.0,5,9.0,5,0,0.0,5,334.0,0.0,4.5500286986467735,4.0,5.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
197,13535,15647,-2147440893,14,14,2,14,2.0,2.0,2,0.0,10,0,0.0,12,183.0,0.0,6.113312507874419,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
198,13535,16036,-2147440892,16,12,6,6,2.0,3.0,2,0.8,6,0,0.0,6,456.0,0.0,60.235293519904246,3.0,3.0,0.0,0.0,9.0,3.0,0.0,3.0,9.0,3.0
199,13535,16036,-2147440892,16,12,6,6,2.0,3.0,2,0.8,6,0,0.0,6,456.0,0.0,60.235293519904246,3.0,3.0,0.0,0.0,9.0,3.0,0.0,3.0,9.0,3.0
200,13535,160960680,-2147440892,10,10,2,47,1.0,1.0,1,0.0,50,0,73.0,52,183.0,0.0,5.393482750118498,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
201,13535,160960680,-2147440892,10,10,2,47,1.0,1.0,1,0.0,50,0,73.0,52,183.0,0.0,5.393482750118498,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
202,13535,16145,-2147440893,10,10,2,25,15.0,15.0,15,0.0,14,0,16.0,14,91.0,0.0,6.813400372217618,6.0,15.0,6.0,36.0,36.0,6.0,6.0,0.0,0.0,0.0
203,13535,16145,-2147440893,10,10,2,25,15.0,15.0,15,0.0,14,0,16.0,14,91.0,0.0,6.813400372217618,6.0,15.0,6.0,36.0,36.0,6.0,6.0,0.0,0.0,0.0
204,13535,1616904,-2147440891,14,12,3,5,2.0,6.0,3,1.0,5,0,13.0,5,153.0,0.0,2.0859613906759877,2.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
205,13535,1616904,-2147440891,14,12,3,5,2.0,6.0,3,1.0,5,0,13.0,5,153.0,0.0,2.0859613906759877,2.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
206,13535,16283,-2147440893,16,10,3,30,1.0,16.0,11,3.0,8,0,0.0,10,275.0,0.0,5.2426955830104065,5.0,16.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
207,13535,16283,-2147440893,16,10,3,30,1.0,16.0,11,3.0,8,0,0.0,10,275.0,0.0,5.2426955830104065,5.0,16.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
208,13535,16353,-2147440893,14,6,4,17,14.0,15.0,14,2.6666666666666665,10,0,0.0,18,299.0,0.0,3.6931712715417637,3.0,15.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
209,13535,16353,-2147440892,14,7,2,19,19.0,19.0,19,7.0,10,0,3.0,19,299.0,0.0,5.27132724651803,5.0,19.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
210,13535,16353,-2147440892,14,7,2,19,19.0,19.0,19,7.0,10,0,3.0,19,299.0,0.0,5.27132724651803,5.0,19.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
211,13535,16745464,-2147440893,12,12,2,2,1.0,1.0,1,0.0,2,0,3.0,2,334.0,0.0,4.554940747654689,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
212,13535,16745464,-2147440893,12,12,2,2,1.0,1.0,1,0.0,2,0,3.0,2,334.0,0.0,4.554940747654689,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
213,13535,16786,-2147440893,12,7,2,12,10.0,14.0,12,5.0,10,0,0.0,10,275.0,0.0,5.101158463660527,5.0,14.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
214,13535,16847868,-2147440892,5,5,2,4,1.0,1.0,1,0.0,7,0,13.0,8,425.0,0.0,3.599990747862549,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
215,13535,16847868,-2147440892,5,5,2,4,1.0,1.0,1,0.0,7,0,13.0,8,425.0,0.0,3.599990747862549,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
216,13535,17125,-2147440893,12,12,2,6,2.0,2.0,2,0.0,8,0,0.0,10,334.0,0.0,4.622597473662248,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
217,13535,17274,-2147440890,14,7,6,13,1.0,3.0,2,1.4,20,1,0.0,16,152.0,0.0,-3.065079906349172,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,13535,174504086,-2147440893,14,11,3,30,15.0,20.0,16,1.5,10,0,16.0,15,334.0,0.0,6.122413998035635,6.0,20.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
219,13535,174504086,-2147440893,14,11,3,30,15.0,20.0,16,1.5,10,0,16.0,15,334.0,0.0,6.122413998035635,6.0,20.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
220,13535,17954,-2147440890,12,12,2,20,11.0,11.0,11,0.0,20,1,0.0,20,244.0,0.0,2.98456151309675,2.0,11.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
221,13535,182068749,-2147440893,13,13,2,14,6.0,6.0,6,0.0,10,0,20.0,14,172.0,0.0,6.202030787307173,6.0,6.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
222,13535,182068749,-2147440893,13,13,2,14,6.0,6.0,6,0.0,10,0,20.0,14,172.0,0.0,6.202030787307173,6.0,6.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
